Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 46.9 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 143541 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
05.09.2018, 14:23:45,57.198197,-3.015567,-85.59
05.09.2018, 14:23:45,57.198279,-3.015483,-82.62
05.09.2018, 14:23:46,57.198389,-3.015404,-84.31
05.09.2018, 14:23:47,57.198482,-3.015355,-86.04
05.09.2018, 14:23:48,57.198576,-3.015316,-84.35
05.09.2018, 14:23:48,57.198692,-3.015283,-86.5
05.09.2018, 14:23:49,57.198801,-3.015272,-87.8
05.09.2018, 14:23:50,57.198904,-3.015266,-84.65
05.09.2018, 14:23:50,57.199027,-3.015263,-85.61
05.09.2018, 14:23:51,57.199139,-3.01526,-87.49
05.09.2018, 14:23:52,57.199242,-3.015253,-86.18
05.09.2018, 14:23:52,57.199373,-3.015237,-86.16
05.09.2018, 14:23:53,57.199473,-3.015211,-88.01
05.09.2018, 14:23:53,57.199574,-3.01518,-85.6
05.09.2018, 14:23:54,57.199701,-3.015125,-87.38
05.09.2018, 14:23:55,57.199803,-3.01506,-88.06
05.09.2018, 14:23:55,57.199905,-3.014986,-88.12
05.09.2018, 14:23:56,57.200025,-3.014876,-89.26
05.09.2018, 14:23:57,57.200109,-3.014773,-89.02
05.09.2018, 14:23:57,57.200192,-3.014662,-89.78
05.09.2018, 14:23:58,57.200294,-3.014498,-88.99
05.09.2018, 14:23:59,57.200362,-3.014359,-88.45
05.09.2018, 14:23:59,57.200425,-3.014225,-89.4
05.09.2018, 14:24:00,57.200491,-3.014064,-88.59
05.09.2018, 14:24:01,57.200547,-3.013912,-88.11
05.09.2018, 14:24:01,57.200613,-3.013712,-90.32
05.09.2018, 14:24:02,57.200664,-3.013512,-89.78
05.09.2018, 14:24:02,57.200704,-3.013352,-89.61
05.09.2018, 14:24:03,57.200751,-3.01313,-89.43
05.09.2018, 14:24:04,57.200787,-3.012961,-89.37
05.09.2018, 14:24:04,57.200837,-3.012733,-90.55
05.09.2018, 14:24:05,57.200872,-3.012557,-90.26
05.09.2018, 14:24:05,57.200912,-3.01236,-88.85
05.09.2018, 14:24:06,57.200952,-3.01215,-90.23
05.09.2018, 14:24:06,57.200986,-3.011973,-89.72
05.09.2018, 14:24:07,57.201035,-3.011732,-89.97
05.09.2018, 14:24:08,57.201071,-3.011551,-90.77
05.09.2018, 14:24:08,57.20111,-3.011355,-90.14
05.09.2018, 14:24:09,57.201158,-3.011123,-90.12
05.09.2018, 14:24:10,57.201197,-3.010928,-90.05
05.09.2018, 14:24:10,57.201238,-3.010725,-89.48
05.09.2018, 14:24:11,57.201288,-3.010483,-91.25
05.09.2018, 14:24:12,57.201335,-3.010285,-91.64
05.09.2018, 14:24:13,57.201387,-3.010091,-91.89
05.09.2018, 14:24:14,57.201449,-3.009906,-92.05
05.09.2018, 14:24:15,57.20153,-3.00974,-93.12
05.09.2018, 14:24:16,57.201626,-3.009613,-92.44
05.09.2018, 14:24:17,57.201736,-3.009536,-92.95
05.09.2018, 14:24:18,57.201858,-3.009514,-94.57
05.09.2018, 14:24:19,57.201972,-3.009548,-93.59
05.09.2018, 14:24:20,57.202072,-3.00961,-92.6
05.09.2018, 14:24:21,57.202183,-3.009687,-92.42
05.09.2018, 14:24:23,57.202309,-3.009769,-92.72
05.09.2018, 14:24:24,57.202411,-3.009778,-91.56
05.09.2018, 14:24:26,57.202501,-3.009684,-93.42
05.09.2018, 14:24:27,57.202564,-3.009536,-94.73
05.09.2018, 14:24:28,57.202606,-3.009369,-93.53
05.09.2018, 14:24:29,57.202636,-3.009193,-95.38
05.09.2018, 14:24:30,57.20266,-3.00902,-93.01
05.09.2018, 14:24:31,57.202683,-3.008846,-91.97
05.09.2018, 14:24:31,57.202705,-3.00867,-92.9
05.09.2018, 14:24:32,57.202735,-3.008408,-93.66
05.09.2018, 14:24:33,57.202755,-3.008229,-91.56
05.09.2018, 14:24:34,57.202775,-3.008054,-92.99
05.09.2018, 14:24:34,57.202798,-3.007853,-93.01
05.09.2018, 14:24:35,57.20282,-3.007648,-93.23
05.09.2018, 14:24:35,57.20284,-3.007471,-91.48
05.09.2018, 14:24:36,57.202867,-3.007238,-91.36
05.09.2018, 14:24:37,57.202889,-3.007044,-91.38
05.09.2018, 14:24:37,57.20291,-3.00685,-90.69
05.09.2018, 14:24:38,57.202937,-3.006606,-90.74
05.09.2018, 14:24:39,57.202959,-3.006421,-89.72
05.09.2018, 14:24:39,57.202985,-3.006217,-87.83
05.09.2018, 14:24:40,57.20301,-3.005976,-89.4
05.09.2018, 14:24:41,57.203034,-3.005775,-87.02
05.09.2018, 14:24:41,57.20306,-3.005576,-87.05
05.09.2018, 14:24:42,57.203099,-3.005342,-87.65
05.09.2018, 14:24:43,57.20314,-3.005161,-88.31
05.09.2018, 14:24:43,57.203186,-3.004992,-86.66
05.09.2018, 14:24:44,57.203254,-3.004798,-89.05
05.09.2018, 14:24:45,57.203312,-3.004647,-89.26
05.09.2018, 14:24:45,57.203368,-3.004502,-87.59
05.09.2018, 14:24:46,57.203441,-3.004317,-87.31
05.09.2018, 14:24:47,57.203497,-3.004172,-87.79
05.09.2018, 14:24:47,57.203563,-3.004003,-86.88
05.09.2018, 14:24:48,57.203627,-3.003843,-88.33
05.09.2018, 14:24:48,57.203683,-3.003702,-88.4
05.09.2018, 14:24:49,57.203761,-3.003495,-89.29
05.09.2018, 14:24:50,57.20382,-3.00334,-90.38
05.09.2018, 14:24:50,57.2039,-3.003133,-92.08
05.09.2018, 14:24:51,57.203961,-3.002978,-93.7
05.09.2018, 14:24:51,57.204023,-3.00282,-91.54
05.09.2018, 14:24:52,57.204106,-3.002618,-93.02
05.09.2018, 14:24:53,57.204172,-3.002458,-92.17
05.09.2018, 14:24:53,57.20425,-3.002273,-93.11
05.09.2018, 14:24:54,57.20433,-3.002105,-92.13
05.09.2018, 14:24:55,57.204404,-3.001967,-93.66
05.09.2018, 14:24:55,57.20449,-3.001823,-94.02
05.09.2018, 14:24:56,57.204588,-3.001696,-94.56
05.09.2018, 14:24:57,57.204672,-3.001599,-96.22
05.09.2018, 14:24:57,57.20478,-3.001487,-96.59
05.09.2018, 14:24:58,57.204868,-3.001399,-95.49
05.09.2018, 14:24:58,57.204951,-3.001315,-98.27
05.09.2018, 14:24:59,57.205061,-3.001202,-94.47
05.09.2018, 14:25:00,57.205145,-3.001114,-93.84
05.09.2018, 14:25:00,57.205259,-3.000992,-93.57
05.09.2018, 14:25:01,57.205346,-3.0009,-93.25
05.09.2018, 14:25:01,57.205443,-3.000798,-87.94
05.09.2018, 14:25:02,57.205539,-3.000694,-89.35
05.09.2018, 14:25:02,57.205618,-3.000608,-91.37
05.09.2018, 14:25:03,57.205737,-3.00048,-95.48
05.09.2018, 14:25:04,57.205826,-3.000381,-96.01
05.09.2018, 14:25:04,57.205947,-3.000244,-95.73
05.09.2018, 14:25:05,57.206035,-3.000151,-95.88
05.09.2018, 14:25:05,57.206127,-3.000055,-95.86
05.09.2018, 14:25:06,57.206235,-2.999948,-96.47
05.09.2018, 14:25:06,57.206321,-2.999866,-96.09
05.09.2018, 14:25:07,57.206445,-2.999762,-95.48
05.09.2018, 14:25:08,57.20654,-2.999696,-98.11
05.09.2018, 14:25:08,57.206642,-2.99963,-99.37
05.09.2018, 14:25:09,57.206761,-2.999562,-97.72
05.09.2018, 14:25:09,57.206857,-2.999506,-97.91
05.09.2018, 14:25:10,57.206985,-2.99943,-95.81
05.09.2018, 14:25:11,57.207078,-2.999363,-95.04
05.09.2018, 14:25:11,57.207173,-2.999293,-99.03
05.09.2018, 14:25:12,57.207285,-2.999197,-99.47
05.09.2018, 14:25:12,57.20737,-2.999122,-94.99
05.09.2018, 14:25:13,57.207483,-2.999017,-94.21
05.09.2018, 14:25:14,57.207567,-2.998936,-96.61
05.09.2018, 14:25:14,57.207682,-2.998826,-95.44
05.09.2018, 14:25:15,57.20777,-2.998748,-94.27
05.09.2018, 14:25:15,57.207867,-2.998663,-93.24
05.09.2018, 14:25:16,57.207978,-2.998582,-92.19
05.09.2018, 14:25:16,57.208067,-2.998519,-92.12
05.09.2018, 14:25:17,57.208193,-2.998441,-93.69
05.09.2018, 14:25:17,57.208285,-2.998387,-100.32
05.09.2018, 14:25:18,57.208414,-2.99832,-100.75
05.09.2018, 14:25:18,57.208509,-2.998275,-100.37
05.09.2018, 14:25:19,57.208638,-2.998218,-99.46
05.09.2018, 14:25:20,57.208733,-2.99818,-100.17
05.09.2018, 14:25:20,57.208866,-2.998127,-100.83
05.09.2018, 14:25:21,57.208972,-2.998086,-102.27
05.09.2018, 14:25:21,57.209082,-2.998044,-101.17
05.09.2018, 14:25:22,57.209218,-2.997998,-100.83
05.09.2018, 14:25:23,57.209322,-2.997963,-94.53
05.09.2018, 14:25:23,57.209424,-2.997933,-94.22
05.09.2018, 14:25:24,57.209554,-2.997922,-91.95
05.09.2018, 14:25:25,57.209659,-2.997933,-91.02
05.09.2018, 14:25:25,57.209763,-2.99795,-92.68
05.09.2018, 14:25:26,57.209898,-2.997971,-91.99
05.09.2018, 14:25:27,57.209999,-2.997993,-93
05.09.2018, 14:25:27,57.210107,-2.99802,-91.39
05.09.2018, 14:25:28,57.210224,-2.998062,-92.66
05.09.2018, 14:25:29,57.210321,-2.998101,-95.09
05.09.2018, 14:25:29,57.210445,-2.998157,-92.78
05.09.2018, 14:25:30,57.210535,-2.998224,-93.55
05.09.2018, 14:25:30,57.210633,-2.998302,-93.71
05.09.2018, 14:25:31,57.21074,-2.998398,-91.41
05.09.2018, 14:25:31,57.210826,-2.998476,-92.68
05.09.2018, 14:25:32,57.21094,-2.998592,-93.44
05.09.2018, 14:25:32,57.211017,-2.998672,-92.53
05.09.2018, 14:25:33,57.211115,-2.998774,-93.67
05.09.2018, 14:25:33,57.211187,-2.998849,-93.8
05.09.2018, 14:25:34,57.211318,-2.998973,-95.79
05.09.2018, 14:25:34,57.211405,-2.999059,-98.22
05.09.2018, 14:25:35,57.211523,-2.999176,-101.41
05.09.2018, 14:25:35,57.211605,-2.999259,-101.81
05.09.2018, 14:25:36,57.211719,-2.999377,-100.95
05.09.2018, 14:25:36,57.211802,-2.99946,-101.63
05.09.2018, 14:25:37,57.211922,-2.999576,-103.27
05.09.2018, 14:25:37,57.212006,-2.999659,-102.45
05.09.2018, 14:25:38,57.212122,-2.999774,-100.72
05.09.2018, 14:25:38,57.212204,-2.999854,-103.74
05.09.2018, 14:25:39,57.212323,-2.999966,-104.87
05.09.2018, 14:25:39,57.212409,-3.000047,-104.12
05.09.2018, 14:25:40,57.212529,-3.000162,-104.7
05.09.2018, 14:25:40,57.212614,-3.000246,-106.54
05.09.2018, 14:25:41,57.212731,-3.000362,-107.15
05.09.2018, 14:25:42,57.212818,-3.000448,-106.09
05.09.2018, 14:25:42,57.212942,-3.000569,-105.75
05.09.2018, 14:25:43,57.213028,-3.000657,-105.36
05.09.2018, 14:25:43,57.213146,-3.000779,-106.13
05.09.2018, 14:25:44,57.213228,-3.000874,-107.14
05.09.2018, 14:25:44,57.213328,-3.000992,-106.28
05.09.2018, 14:25:45,57.213425,-3.001104,-108.39
05.09.2018, 14:25:45,57.21351,-3.001203,-105.13
05.09.2018, 14:25:46,57.213621,-3.001325,-105.06
05.09.2018, 14:25:46,57.213706,-3.001415,-105.85
05.09.2018, 14:25:47,57.213829,-3.001531,-106.56
05.09.2018, 14:25:48,57.213922,-3.001608,-107.79
05.09.2018, 14:25:48,57.21404,-3.001698,-107.84
05.09.2018, 14:25:49,57.21414,-3.001775,-104.45
05.09.2018, 14:25:49,57.214236,-3.001851,-106.09
05.09.2018, 14:25:50,57.214364,-3.001968,-103.28
05.09.2018, 14:25:51,57.214456,-3.00206,-102.18
05.09.2018, 14:25:51,57.214547,-3.002152,-101.05
05.09.2018, 14:25:52,57.214663,-3.002263,-100.79
05.09.2018, 14:25:53,57.214755,-3.002338,-102.28
05.09.2018, 14:25:53,57.214853,-3.002413,-102.34
05.09.2018, 14:25:54,57.21497,-3.002486,-103.05
05.09.2018, 14:25:55,57.215067,-3.002541,-101.32
05.09.2018, 14:25:55,57.215192,-3.002603,-104.11
05.09.2018, 14:25:56,57.215302,-3.002653,-105.48
05.09.2018, 14:25:57,57.21541,-3.002694,-103.58
05.09.2018, 14:25:57,57.215518,-3.002729,-104.84
05.09.2018, 14:25:58,57.215653,-3.00275,-103.65
05.09.2018, 14:25:59,57.215764,-3.002751,-103.24
05.09.2018, 14:26:00,57.215874,-3.002738,-103.82
05.09.2018, 14:26:00,57.215981,-3.002711,-102.23
05.09.2018, 14:26:01,57.216107,-3.002641,-100.44
05.09.2018, 14:26:02,57.216197,-3.002562,-101
05.09.2018, 14:26:02,57.216284,-3.002475,-99.34
05.09.2018, 14:26:03,57.216392,-3.002347,-99.57
05.09.2018, 14:26:04,57.216461,-3.002248,-99.83
05.09.2018, 14:26:04,57.216528,-3.002152,-100.73
05.09.2018, 14:26:05,57.216643,-3.001973,-98.81
05.09.2018, 14:26:06,57.216721,-3.001848,-100.45
05.09.2018, 14:26:06,57.21681,-3.001703,-99.4
05.09.2018, 14:26:07,57.216892,-3.001565,-99.99
05.09.2018, 14:26:07,57.216964,-3.001442,-101.61
05.09.2018, 14:26:08,57.21706,-3.001266,-103.25
05.09.2018, 14:26:08,57.217132,-3.001133,-100.84
05.09.2018, 14:26:09,57.217229,-3.000953,-99.38
05.09.2018, 14:26:10,57.217301,-3.000821,-97.76
05.09.2018, 14:26:10,57.217382,-3.000673,-98.58
05.09.2018, 14:26:11,57.217474,-3.000503,-99.67
05.09.2018, 14:26:12,57.217551,-3.00036,-96.99
05.09.2018, 14:26:12,57.217649,-3.000174,-93.5
05.09.2018, 14:26:13,57.217719,-3.00003,-95.81
05.09.2018, 14:26:13,57.217787,-2.999885,-93.19
05.09.2018, 14:26:14,57.217867,-2.999696,-94.95
05.09.2018, 14:26:15,57.217924,-2.999537,-94.3
05.09.2018, 14:26:15,57.217978,-2.999376,-92.22
05.09.2018, 14:26:16,57.218037,-2.999166,-92.4
05.09.2018, 14:26:17,57.218081,-2.999003,-93.66
05.09.2018, 14:26:17,57.218137,-2.998786,-92.47
05.09.2018, 14:26:18,57.218177,-2.998621,-93.94
05.09.2018, 14:26:18,57.218218,-2.99845,-91.54
05.09.2018, 14:26:19,57.218276,-2.998243,-89
05.09.2018, 14:26:19,57.218322,-2.998082,-87.5
05.09.2018, 14:26:20,57.218391,-2.99786,-86.45
05.09.2018, 14:26:21,57.218443,-2.997695,-85.1
05.09.2018, 14:26:21,57.218512,-2.997473,-84.88
05.09.2018, 14:26:22,57.218564,-2.997314,-85.55
05.09.2018, 14:26:22,57.218618,-2.99715,-84.27
05.09.2018, 14:26:23,57.218692,-2.996935,-86.27
05.09.2018, 14:26:24,57.218751,-2.996775,-85.38
05.09.2018, 14:26:24,57.218822,-2.996587,-83.82
05.09.2018, 14:26:25,57.218892,-2.996424,-85.55
05.09.2018, 14:26:25,57.21896,-2.996285,-84.78
05.09.2018, 14:26:26,57.219056,-2.996126,-84.51
05.09.2018, 14:26:27,57.219132,-2.996013,-85.08
05.09.2018, 14:26:27,57.219208,-2.995904,-83.33
05.09.2018, 14:26:28,57.21931,-2.995761,-82.03
05.09.2018, 14:26:28,57.219387,-2.995657,-80.09
05.09.2018, 14:26:29,57.219489,-2.995526,-79.69
05.09.2018, 14:26:30,57.219566,-2.995421,-81.12
05.09.2018, 14:26:30,57.219663,-2.995287,-79.57
05.09.2018, 14:26:31,57.219752,-2.995162,-79.5
05.09.2018, 14:26:31,57.219835,-2.995047,-75.63
05.09.2018, 14:26:32,57.219941,-2.994898,-73.58
05.09.2018, 14:26:33,57.220021,-2.994785,-71.54
05.09.2018, 14:26:33,57.220128,-2.994637,-71.26
05.09.2018, 14:26:34,57.220212,-2.994516,-71.22
05.09.2018, 14:26:34,57.220293,-2.9944,-67.13
05.09.2018, 14:26:35,57.220377,-2.99428,-68.46
05.09.2018, 14:26:36,57.220458,-2.994163,-65.58
05.09.2018, 14:26:36,57.220558,-2.994012,-63.98
05.09.2018, 14:26:37,57.220666,-2.993828,-65.26
05.09.2018, 14:26:38,57.220735,-2.993681,-66.21
05.09.2018, 14:26:38,57.220798,-2.993532,-67.27
05.09.2018, 14:26:39,57.22087,-2.993327,-65.77
05.09.2018, 14:26:40,57.220915,-2.99316,-64.62
05.09.2018, 14:26:40,57.220956,-2.992989,-70.58
05.09.2018, 14:26:41,57.221001,-2.99276,-70.29
05.09.2018, 14:26:42,57.221022,-2.992584,-75.03
05.09.2018, 14:26:42,57.221039,-2.992408,-78.04
05.09.2018, 14:26:43,57.22105,-2.992171,-71.29
05.09.2018, 14:26:44,57.221049,-2.991987,-70.07
05.09.2018, 14:26:44,57.221042,-2.991778,-70.78
05.09.2018, 14:26:45,57.22102,-2.991578,-74.42
05.09.2018, 14:26:45,57.220997,-2.991407,-76.76
05.09.2018, 14:26:46,57.220952,-2.99117,-77.51
05.09.2018, 14:26:47,57.220912,-2.991005,-77.03
05.09.2018, 14:26:47,57.220858,-2.990803,-76.56
05.09.2018, 14:26:48,57.220806,-2.990644,-76.1
05.09.2018, 14:26:48,57.220753,-2.990487,-75.74
05.09.2018, 14:26:49,57.220685,-2.990307,-76.94
05.09.2018, 14:26:49,57.220632,-2.99017,-77.43
05.09.2018, 14:26:50,57.220553,-2.989977,-74.91
05.09.2018, 14:26:50,57.220497,-2.98984,-72.48
05.09.2018, 14:26:51,57.220418,-2.989645,-75.73
05.09.2018, 14:26:51,57.220363,-2.989507,-70.82
05.09.2018, 14:26:52,57.220285,-2.989308,-70.79
05.09.2018, 14:26:52,57.22023,-2.989166,-70.63
05.09.2018, 14:26:53,57.220156,-2.988962,-67.4
05.09.2018, 14:26:53,57.220103,-2.988816,-65.36
05.09.2018, 14:26:54,57.220032,-2.988608,-65.2
05.09.2018, 14:26:54,57.219981,-2.988457,-63.83
05.09.2018, 14:26:55,57.219911,-2.988237,-63.05
05.09.2018, 14:26:55,57.219861,-2.988076,-62.4
05.09.2018, 14:26:56,57.219793,-2.987854,-62.13
05.09.2018, 14:26:56,57.219744,-2.987692,-62.59
05.09.2018, 14:26:57,57.219679,-2.987466,-63.65
05.09.2018, 14:26:57,57.219632,-2.987305,-66.45
05.09.2018, 14:26:58,57.219569,-2.987087,-71.08
05.09.2018, 14:26:59,57.219521,-2.986929,-73.29
05.09.2018, 14:26:59,57.219456,-2.986714,-69.67
05.09.2018, 14:27:00,57.219409,-2.986555,-69.09
05.09.2018, 14:27:00,57.219347,-2.986338,-71.97
05.09.2018, 14:27:01,57.219306,-2.986168,-71.17
05.09.2018, 14:27:01,57.219263,-2.985992,-74.37
05.09.2018, 14:27:02,57.219221,-2.985773,-76.06
05.09.2018, 14:27:02,57.219189,-2.985607,-73.69
05.09.2018, 14:27:03,57.219151,-2.985375,-76.41
05.09.2018, 14:27:03,57.219123,-2.985208,-78.46
05.09.2018, 14:27:04,57.219088,-2.984983,-75.73
05.09.2018, 14:27:05,57.219061,-2.984815,-76.99
05.09.2018, 14:27:05,57.219023,-2.984584,-77.99
05.09.2018, 14:27:06,57.218997,-2.984428,-80.34
05.09.2018, 14:27:06,57.218961,-2.984219,-75.2
05.09.2018, 14:27:07,57.218929,-2.984044,-76.8
05.09.2018, 14:27:07,57.218883,-2.983805,-73.23
05.09.2018, 14:27:08,57.218846,-2.983629,-74.19
05.09.2018, 14:27:08,57.218805,-2.983433,-73.37
05.09.2018, 14:27:09,57.218765,-2.983242,-74.77
05.09.2018, 14:27:09,57.218727,-2.983057,-73.68
05.09.2018, 14:27:10,57.218683,-2.982852,-72.46
05.09.2018, 14:27:10,57.218645,-2.982677,-68.57
05.09.2018, 14:27:11,57.218598,-2.982461,-68.19
05.09.2018, 14:27:11,57.218563,-2.9823,-65.84
05.09.2018, 14:27:12,57.218515,-2.982066,-65.6
05.09.2018, 14:27:12,57.218479,-2.981897,-64.39
05.09.2018, 14:27:13,57.21843,-2.981666,-66.08
05.09.2018, 14:27:13,57.218395,-2.981498,-66.51
05.09.2018, 14:27:14,57.218348,-2.981269,-65.8
05.09.2018, 14:27:15,57.218312,-2.981099,-63.71
05.09.2018, 14:27:15,57.218264,-2.980864,-61.49
05.09.2018, 14:27:16,57.218228,-2.980695,-59.14
05.09.2018, 14:27:16,57.218183,-2.98048,-58.56
05.09.2018, 14:27:17,57.218146,-2.980299,-57.22
05.09.2018, 14:27:17,57.21811,-2.980128,-55.06
05.09.2018, 14:27:18,57.218064,-2.979902,-54.8
05.09.2018, 14:27:18,57.21803,-2.979736,-54.68
05.09.2018, 14:27:19,57.217982,-2.979512,-54.28
05.09.2018, 14:27:20,57.217946,-2.979345,-54.42
05.09.2018, 14:27:20,57.217898,-2.979115,-53.78
05.09.2018, 14:27:21,57.217861,-2.978947,-53.29
05.09.2018, 14:27:21,57.21781,-2.978724,-53.07
05.09.2018, 14:27:22,57.217775,-2.978558,-53.38
05.09.2018, 14:27:22,57.217732,-2.978355,-52.67
05.09.2018, 14:27:23,57.217691,-2.978167,-52.03
05.09.2018, 14:27:23,57.217653,-2.977993,-52.13
05.09.2018, 14:27:24,57.217609,-2.977773,-51.9
05.09.2018, 14:27:24,57.217575,-2.977605,-51.99
05.09.2018, 14:27:25,57.217529,-2.977372,-51.89
05.09.2018, 14:27:25,57.217494,-2.977201,-52.07
05.09.2018, 14:27:26,57.217444,-2.976968,-52.18
05.09.2018, 14:27:27,57.217409,-2.976801,-52.36
05.09.2018, 14:27:27,57.217362,-2.976578,-52.68
05.09.2018, 14:27:28,57.217326,-2.976411,-52.54
05.09.2018, 14:27:28,57.217276,-2.976184,-52.61
05.09.2018, 14:27:29,57.217239,-2.97602,-52.42
05.09.2018, 14:27:29,57.217197,-2.975833,-51.54
05.09.2018, 14:27:30,57.217149,-2.975636,-51.19
05.09.2018, 14:27:30,57.217111,-2.975472,-50.81
05.09.2018, 14:27:31,57.217059,-2.975245,-51.08
05.09.2018, 14:27:31,57.217021,-2.975075,-50.92
05.09.2018, 14:27:32,57.21697,-2.974846,-51.43
05.09.2018, 14:27:33,57.216932,-2.974678,-52.24
05.09.2018, 14:27:33,57.21688,-2.974457,-52.37
05.09.2018, 14:27:34,57.216842,-2.974289,-52.8
05.09.2018, 14:27:34,57.216802,-2.974115,-54.17
05.09.2018, 14:27:35,57.216752,-2.973901,-54.94
05.09.2018, 14:27:35,57.216713,-2.973737,-56.55
05.09.2018, 14:27:36,57.216659,-2.973516,-57.39
05.09.2018, 14:27:37,57.216621,-2.973357,-57.43
05.09.2018, 14:27:37,57.216572,-2.973149,-57.95
05.09.2018, 14:27:38,57.216533,-2.972984,-59.7
05.09.2018, 14:27:38,57.216477,-2.972745,-61.52
05.09.2018, 14:27:39,57.21644,-2.972584,-63.09
05.09.2018, 14:27:39,57.216393,-2.972378,-64.53
05.09.2018, 14:27:40,57.216356,-2.972197,-66.79
05.09.2018, 14:27:40,57.216317,-2.97201,-69.62
05.09.2018, 14:27:41,57.216274,-2.971807,-70.59
05.09.2018, 14:27:41,57.21624,-2.971647,-73.6
05.09.2018, 14:27:42,57.216195,-2.971426,-76.17
05.09.2018, 14:27:42,57.216161,-2.971266,-75.84
05.09.2018, 14:27:43,57.216115,-2.971034,-77.47
05.09.2018, 14:27:43,57.216081,-2.970867,-77.75
05.09.2018, 14:27:44,57.216035,-2.970642,-79.03
05.09.2018, 14:27:44,57.216002,-2.970477,-78.3
05.09.2018, 14:27:45,57.215956,-2.970246,-82.2
05.09.2018, 14:27:45,57.215922,-2.970077,-80.73
05.09.2018, 14:27:46,57.215874,-2.969846,-81.68
05.09.2018, 14:27:47,57.215838,-2.96968,-81.24
05.09.2018, 14:27:47,57.215788,-2.96945,-79.84
05.09.2018, 14:27:48,57.215749,-2.969287,-78.18
05.09.2018, 14:27:48,57.215695,-2.969064,-78.35
05.09.2018, 14:27:49,57.215652,-2.968905,-78.66
05.09.2018, 14:27:49,57.215598,-2.968712,-77.74
05.09.2018, 14:27:50,57.215545,-2.968524,-79.61
05.09.2018, 14:27:50,57.215499,-2.968361,-76.86
05.09.2018, 14:27:51,57.215439,-2.968177,-80.35
05.09.2018, 14:27:51,57.215394,-2.96804,-76.29
05.09.2018, 14:27:52,57.215311,-2.967803,-74.55
05.09.2018, 14:27:53,57.215256,-2.967634,-76.31
05.09.2018, 14:27:53,57.21519,-2.967412,-75.44
05.09.2018, 14:27:54,57.215147,-2.967257,-73.71
05.09.2018, 14:27:54,57.215093,-2.967065,-70.62
05.09.2018, 14:27:55,57.215045,-2.96689,-67.48
05.09.2018, 14:27:55,57.215,-2.96673,-62.86
05.09.2018, 14:27:56,57.214941,-2.966531,-57.64
05.09.2018, 14:27:57,57.2149,-2.966372,-54.82
05.09.2018, 14:27:57,57.214849,-2.966148,-52.73
05.09.2018, 14:27:58,57.214807,-2.965987,-51.76
05.09.2018, 14:27:58,57.21476,-2.965807,-52.64
05.09.2018, 14:27:59,57.214714,-2.965611,-53.55
05.09.2018, 14:27:59,57.214676,-2.965452,-52.37
05.09.2018, 14:28:00,57.214623,-2.965236,-53.56
05.09.2018, 14:28:01,57.214583,-2.965068,-54.62
05.09.2018, 14:28:01,57.214531,-2.964837,-55.27
05.09.2018, 14:28:02,57.2145,-2.96467,-54.35
05.09.2018, 14:28:02,57.214465,-2.964482,-54.78
05.09.2018, 14:28:03,57.214425,-2.964277,-56.57
05.09.2018, 14:28:03,57.214393,-2.964106,-56.7
05.09.2018, 14:28:04,57.214352,-2.963872,-55.79
05.09.2018, 14:28:05,57.214323,-2.963695,-55.91
05.09.2018, 14:28:05,57.214286,-2.963459,-56.33
05.09.2018, 14:28:06,57.214262,-2.963282,-57.61
05.09.2018, 14:28:06,57.214238,-2.963102,-56.51
05.09.2018, 14:28:07,57.214211,-2.962864,-57.04
05.09.2018, 14:28:07,57.214193,-2.962689,-55.96
05.09.2018, 14:28:08,57.214176,-2.962471,-57.98
05.09.2018, 14:28:09,57.214165,-2.96229,-60.66
05.09.2018, 14:28:09,57.214152,-2.962011,-60.38
05.09.2018, 14:28:10,57.214144,-2.961822,-59.45
05.09.2018, 14:28:10,57.214137,-2.961632,-56.36
05.09.2018, 14:28:11,57.214127,-2.961392,-57.7
05.09.2018, 14:28:11,57.21412,-2.961209,-57.48
05.09.2018, 14:28:12,57.214111,-2.960958,-57.85
05.09.2018, 14:28:13,57.214105,-2.960771,-60.86
05.09.2018, 14:28:13,57.2141,-2.960545,-59.37
05.09.2018, 14:28:14,57.2141,-2.960335,-58.79
05.09.2018, 14:28:14,57.214101,-2.960144,-59.95
05.09.2018, 14:28:15,57.214108,-2.959894,-61.15
05.09.2018, 14:28:16,57.214117,-2.959708,-68.59
05.09.2018, 14:28:16,57.214128,-2.959503,-64.06
05.09.2018, 14:28:17,57.214144,-2.959281,-63.58
05.09.2018, 14:28:18,57.214161,-2.959095,-63.57
05.09.2018, 14:28:18,57.214187,-2.958863,-65.2
05.09.2018, 14:28:19,57.214212,-2.958665,-65.25
05.09.2018, 14:28:20,57.214238,-2.958479,-64.07
05.09.2018, 14:28:20,57.21427,-2.958267,-59.98
05.09.2018, 14:28:21,57.214292,-2.958071,-59.63
05.09.2018, 14:28:22,57.214314,-2.957888,-64.34
05.09.2018, 14:28:22,57.214342,-2.957663,-64.48
05.09.2018, 14:28:23,57.214355,-2.957473,-62.11
